Asin,Timestamp,Pincode,City,Seller,Price,coupon_text
B00C5HU7JA,2025-03-24 23:19:29,400097,mumbai,Global Mart India,"4,897",Apply 1% coupon Terms
B000HDV7YS,2025-03-24 23:19:35,400097,mumbai,Global Mart India,"4,146",Apply ₹50 coupon Terms
B00C5HU7JA,2025-03-24 23:19:53,110001,delhi,Global Mart India,"4,897",Apply 1% coupon Terms
B000HDV7YS,2025-03-24 23:19:59,110001,delhi,Global Mart India,"4,146",Apply ₹50 coupon Terms
