Asin,Timestamp,Pincode,City,Seller,Price,coupon_text
B00C5HU7JA,2025-03-24 23:15:46,400097,mumbai,Global Mart India,"4,897",no discount
B000HDV7YS,2025-03-24 23:15:51,400097,mumbai,Global Mart India,"4,146",no discount
B00C5HU7JA,2025-03-24 23:16:07,110001,delhi,Global Mart India,"4,897",no discount
B000HDV7YS,2025-03-24 23:16:12,110001,delhi,Global Mart India,"4,146",no discount
