Asin,Timestamp,Pincode,City,Seller,Price
B00C5HU7JA,2025-03-24 23:05:07,400097,mumbai,Global Mart India,"4,897"
B000HDV7YS,2025-03-24 23:05:12,400097,mumbai,Global Mart India,"4,146"
B00C5HU7JA,2025-03-24 23:05:29,110001,delhi,Global Mart India,"4,897"
B000HDV7YS,2025-03-24 23:05:35,110001,delhi,Global Mart India,"4,146"
